agency_code,agency_name,agency_address,agency_contact_peple,agency_phone,agency_certify,agency_gov,agency_doc,agency_starttime,agency_boss,agency_asset,agency_structrue,agency_accountor,agency_child,agency_partner,agency_cpa,agency_stuff,agency_totalcpa,agency_totalstuff
35010071,福建衡益会计师事务所有限公司,福建省福州市鼓楼区福新路239号双子星大厦B座701室,林海,0591-88555652，18959111117,35010071,福建财政局/厅,闽财委审（榕）[2018]4号,2018-09-21,游振顺,1000.0,特殊合伙,游振顺,0,0,8,6,8,6
35010067,福建天经会计师事务所（特殊普通合伙）,福建省福州市鼓楼区东街43号新都会财经广场15B,林足柳,13559161036,35010067,福建财政局/厅,闽财会[2014]3号,2014-01-15,林丽勇,500.0,普通合伙,林丽勇,0,2,4,5,4,5
35010069,福建全恒信会计师事务所有限公司,福州市晋安区华林路336号龙赋楼1304室,陈情,15959051918,35010069,福建财政局/厅,闽财委审（榕）[2017]3号,2017-12-04,余卫平,1000.0,有限责任,余卫平,0,0,6,5,6,5
35010073,福建华懿会计师事务所有限公司,福州市鼓楼区华林路166号华林星座15楼722室,施惠芳,0591-83226699，18900364666,35010073,福建财政局/厅,闽财委审（榕）[2018]5号,2018-11-30,李忠杰,1000.0,有限责任,李忠杰,0,0,5,0,5,0
35010070,福建华厦会计师事务所合伙企业（普通合伙）,福建省福州市鼓楼区五四路158号环球广场1309单元,吴佳,18396170053,35010070,福建财政局/厅,闽财委审(榕)[2018]1号,2018-04-27,吴佳,1000.0,普通合伙,吴佳,0,2,2,0,2,0
35010068,福州明税会计师事务所（普通合伙）,福州市东二环泰禾城市广场（一期）9#楼15A15,王建宾,13328697005,35010068,福建财政局/厅,闽财委审（榕）【2015】1号,2015-08-25,王建宾,100.0,普通合伙,王建宾,0,0,2,0,2,0
35010064,福州励隽联合会计师事务所(普通合伙),福州市晋安区华林路257号福侨大厦第六层西侧619室,于凤珍,0591-87388626,35010064,福建财政局/厅,闽财会[2013]8号,2013-01-15,于凤珍,50.0,特殊合伙,于凤珍,0,2,2,5,2,5
35010060,福建征安会计师事务所（特殊普通合伙）,福州市晋安区秀峰路189号山姆小镇2401,肖胜梅,0591-87890829,35010060,福建财政局/厅,闽财会[2011]11号,2011-03-11,肖胜梅,10.0,特殊合伙,肖胜梅,0,3,15,1,15,1
35010063,福州市诚振义联合会计师事务所（特殊普通合伙）,福州市鼓楼区华林路211号轻安大厦10层A8单元,丁伟楠,18060605320,35010063,福建财政局/厅,闽财会[2012]38号,2012-07-27,周勇,30.0,特殊合伙,周勇,0,2,18,54,18,54
35010062,福建金珑联合会计师事务所(特殊普通合伙),福州市台江区亚兴路76号阳光凡尔赛宫A区7号楼1401室,陈燕玲,18150051767,35010062,福建财政局/厅,闽财会[2012]4号,2012-01-13,刘建辉,1000.0,特殊合伙,刘建辉,0,1,10,2,10,2
35020031,厦门正誉会计师事务所有限公司,厦门市思明区吕岭路1733号创想中心908-1室,何明明,0592-5082293，18259284225,35020031,福建省财政厅,闽财会（2004）13号,2004-03-16,施昌运,30.0,有限责任,施昌运,0,5,8,4,8,4
35010059,福州中丰华盈联合会计师事务所（普通合伙）,福州市鼓楼区华林路166号经贸大厦11层315室,吴小青,"0591-87725055,18359855458",35010059,福建财政局/厅,闽财会[2010]49号,2010-12-08,黄永慧,1000.0,普通合伙,黄永慧,0,2,16,0,16,0
35020030,厦门嘉泓会计师事务所有限公司,厦门市思明区后埭溪路28号皇达大厦19楼H座,陈慧敏,13959258656,35020030,福建省财政厅,闽财会[2003]88号,1970-11-21,陈世芳,30.0,有限责任,陈世芳,0,3,8,5,8,5
35010057,福州鑫融佳会计师事务所有限公司,福州市台江区上浦路南侧富力中心A座1003室-3,冯世生,0591-88083467,35010057,福建财政局/厅,闽财会(2010)2号,2010-01-07,冯世生,50.0,有限责任,冯世生,0,5,7,13,7,13
35010058,福建瑞智会计师事务所有限公司,福建省晋江市崇德路农机公司3楼，谢培红，18250655258,陈情,0591-87339109,35010058,福建财政局/厅,闽财会[2010]32号,2010-08-26,刘宏义,500.0,有限责任,刘宏义,0,5,8,5,8,5
35010056,福建华奇会计师事务所有限公司,福州市晋安区岳峰镇化工路北侧东二环泰禾城市广场东区C地块1#楼20层31办公,黄少梅,15980245988,35010056,福建财政局/厅,闽财会[2009]17号,2009-07-27,张莉霞,500.0,有限责任,张莉霞,0,6,11,12,11,12
35020024,厦门和裕会计师事务所有限公司,厦门市思明区莲前西路2号第33层G座之一,卢维君,0592-5826160,35020024,福建省财政厅,闽财会协(2000)018号,2000-01-12,卢维君,50.0,有限责任,卢维君,0,5,10,7,10,7
35020026,厦门中兴会计师事务所有限公司,厦门市象屿保税区管委会办公大楼第一层,陈兴平,"0592-6024988,13606029818",35020026,福建省财政厅,闽财会协（1999）295号,1999-12-28,陈兴平,30.0,有限责任,陈兴平,1,5,12,12,12,15
35020022,厦门利汇会计师事务所有限公司,厦门市思明区莲坂商业广场西区576号之1,骆佳颖,13960297630,35020022,福建省财政厅,闽财会协(1999)344号,1999-12-30,周殿丙,30.0,有限责任,周殿丙,0,5,13,17,13,17
35020023,福州中恒大正会计师事务所有限公司,福州市台江区群众东路99号元禧楼五楼,张瑞琛,13837597785,35020023,福建省财政厅,闽财会协(2000)014号,2000-01-12,张瑞琛,100.0,有限责任,张瑞琛,0,5,10,20,10,20
35020025,厦门银城会计师事务所有限公司,厦门市同安区祥平街道银莲路165号,陈树村,13950121801,35020025,福建省财政厅,闽财会协(99)313号,1999-12-28,郭炳祝,30.0,有限责任,郭炳祝,0,5,7,12,7,12
35020021,厦门市和祥会计师事务所有限公司,厦门市嘉禾路武汉大厦1号楼21A,张素贞,13015950226,35020021,福建省财政厅,闽财会协(99)227号,1999-12-27,黄莺,30.0,有限责任,黄莺,0,6,6,14,6,14
35020017,厦门集友会计师事务所有限公司,厦门市思明区湖滨南路258号22层B单元,吴根凤,13306036675,35020017,福建省财政厅,闽财会协(99)228号,1999-12-27,张廷泼,30.0,有限责任,张廷泼,0,5,9,9,9,9
35020013,厦门中联兴会计师事务所有限公司,厦门市思明区汇文路51号之三层03C室D单元,林春福,0592-5334137，13906006379,35020013,福建省财政厅,闽财会协（1999）309号,1999-12-28,林春福,50.0,有限责任,林春福,0,5,7,13,7,13
35020018,厦门均强会计师事务所有限公司,厦门市思明区吕岭路22号（莲秀里185号）必利达大厦27D单元,林依静,15359890097,35020018,福建财政局/厅,闽财会[2008]36号,2008-08-08,毛志强,0.0,有限责任,毛志强,0,5,13,2,13,2
35020020,厦门安德信会计师事务所有限公司,厦门市思明区金星路41号二号楼第一层之四,苗文军,0592-5150561,35020020,福建省财政厅,闽财会协(99)264号,1999-12-27,杨贵海,30.0,有限责任,杨贵海,0,4,11,9,11,9
35020007,厦门中永旭会计师事务所有限公司,厦门市思明区湖滨南路2号御景苑A幢写字楼12楼1201室之九,陈顺吉,"0592-2271260　,13950110321",35020007,会计处,闽财会[2008]7号,2008-01-16,张小平,30.0,有限责任,张小平,0,5,14,13,14,13
35020015,厦门永和会计师事务所有限公司,厦门市厦禾路820号帝豪大厦601单元,叶鹭芳,13959288941,35020015,福建省财政厅,闽财会协(99)342号,1999-12-31,黄昭铭,30.0,有限责任,黄昭铭,0,5,11,13,11,13
35020005,厦门永大会计师事务所有限公司,厦门市思明区湖滨东路319号A幢213室,刘茂丹,13950185073,35020005,福建省财政厅,闽财会协(98)109号,1998-12-16,毛国庆,30.0,有限责任,毛国庆,0,5,12,6,12,6
35020011,厦门普勤会计师事务所有限公司,厦门市嘉禾路331号太平洋广场北楼20层,于莉,0592-5283259，13328307389,35020011,福建省财政厅,闽财会协（1999）247号,1999-12-27,王子秋,50.0,有限责任,王子秋,0,5,9,9,9,9
35020010,厦门大治会计师事务所有限公司,厦门市集美区杏林杏北路2号,陈惠萍,0592-6214816，13365903062,35020010,福建省财政厅,闽财会协（1999）200号,1999-12-24,钟宝银,30.0,有限责任,钟宝银,0,5,5,11,5,11
35020008,福建普和会计师事务所有限公司,厦门市思明区湖滨南路388号（国贸大厦）17ABCD室,林向武,0592-5881050,35020008,福建省财政厅,闽财会协(99)202号,1999-12-24,林向武,1000.0,有限责任,林向武,1,5,54,19,61,19
35020004,厦门华诚会计师事务所有限公司,思明区厦禾路844号中厦国际大厦16楼B座,方勇华,0592-5869017,35020004,福建省财政厅,闽财会协(1999)010号,1999-01-21,方勇华,30.0,有限责任,方勇华,0,5,24,21,24,21
35010077,福州兴德铭会计师事务所有限公司,福州市鼓楼区湖东路168号宏利大厦写字楼8楼8010室,黄福恩,0591-83329639,35010077,福建财政局/厅,闽财委审（榕）【2019】2号,2019-07-21,陈建辉,100.0,有限责任,陈建辉,0,0,5,0,5,0
35020052,厦门英嘉会计师事务所有限公司,厦门市湖里区台湾街209-279号503室之一,吴喜芳,13600953536,35020052,福建财政局/厅,闽财会（2008）第48号,2008-11-07,林丁玲,30.0,有限责任,林丁玲,0,5,11,1,11,1
35020050,厦门市天茂会计师事务所有限公司,厦门市思明区湖滨北路201号宏业大厦1304室之一,张诚达,13656035111,35020050,福建省财政厅,闽财会[2007]2号,2007-07-12,张希超,30.0,有限责任,张希超,0,5,12,5,12,5
35020048,福建欣隆源会计师事务所有限公司,福建省厦门市思明区湖滨东路11号501单元之一,揭福清,0592-5800979,35020048,福建财政局/厅,闽财会(2008)44号,2008-10-23,贺武,500.0,有限责任,贺武,0,6,11,34,11,34
35010076,福州信迪会计师事务所有限公司,福州市鼓楼区古田支路176号中城名仕汇1号楼803,章天辉,15392279357,35010076,福建省财政厅,闽财委审（榕）【2019】1号,2019-01-09,章天辉,100.0,有限责任,章天辉,0,5,3,0,3,0
35020047,厦门润资会计师事务所有限公司,厦门市思明区前埔中路323号莲前集团大厦25层,余新花,0592-5031203,35020047,福建省财政厅,闽财会[2006]71号,2007-07-16,田宏业,30.0,有限责任,田宏业,0,5,12,10,12,10
35020051,厦门中汇瑞丰会计师事务所有限公司,厦门市思明区禾祥西路鸿昇大厦20层F1单元,黄晗,13459202474,35020051,会计处,闽财会[2007]9号,2007-07-12,温建君,50.0,有限责任,温建君,0,5,11,8,11,8
35020002,厦门中友会计师事务所有限公司,厦门市思明区槟榔西里148号天湖大厦B座17C,魏健,13606008575,35020002,福建省财政厅,闽财会[2006]72号,2006-12-14,黄正兵,30.0,有限责任,黄正兵,0,5,12,11,12,11
35020042,厦门欣洲会计师事务所有限公司,厦门市斗西路183号光明大厦16楼A单元,蔡坤玲,13306026276,35020042,福建省财政厅,闽财会[2005]110号,2005-12-13,林溪发,105.0,有限责任,林溪发,0,5,15,27,15,27
35010078,福州会易网会计师事务所有限责任公司,福建省福州市鼓楼区柳河路81号18#楼第七层南侧01室-1,张闻文,0591-87275950,35010078,福建财政局/厅,闽财委审（榕）[2019]5号,2019-05-29,张闻文,100.0,有限责任,张闻文,0,0,5,0,5,0
35020037,厦门德艺社会计师事务所有限公司,厦门市思明区湖滨南路90号立信广场1007单元,方阿羡,0592-5330666,35020037,福建省财政厅,闽财会[2004]83号,2004-11-01,丘建文,30.0,有限责任,丘建文,0,5,13,19,13,19
35010074,福建致成会计师事务所有限公司,福州市鼓楼区华大街道北二环中路18号（原北二环中路北侧，福飞南路东侧）恒力博纳广场（南区）2#楼6层31办公,孙新华,13950319909,35010074,福建省财政厅,闽财委审（榕）[2018]6号,2018-12-12,王斌,1000.0,有限责任,王斌,0,0,5,0,5,0
35020003,厦门业华会计师事务所有限公司,厦门市思明区湖滨南路819号宝福大厦12A,胡上汗,0592-3225881,35020003,福建省财政厅,闽财会[2007]67号,2007-12-21,胡上汗,30.0,有限责任,胡上汗,0,5,22,16,22,16
35020046,厦门义华信会计师事务所(普通合伙）,厦门市湖里区火炬东路17号信裕大厦二楼C区,詹明光,0592-5136288，13850893101,35020046,福建省财政厅,闽财会(2006)48号,2006-05-12,叶莉莉,30.0,普通合伙,叶莉莉,0,2,4,12,4,12
35020035,厦门瑞晟会计师事务所有限公司,厦门市思明区湖滨北路201号1304之四,林应昌,18850524451,35020035,福建省财政厅,闽财会[2004]72号,2004-09-22,何大明,30.0,有限责任,何大明,0,4,12,3,12,3
35010075,闽审（福建）会计师事务所有限公司,福建省福州市鼓楼区五四路283号天骅大厦768单元,黄文萍,13950406691,35010075,福建省财政厅,闽财委审（榕）【2018】7号,2018-12-19,叶庄钦,1000.0,有限责任,叶庄钦,0,0,5,12,5,12
35020039,福建信懿会计师事务所有限公司,福建省厦门市湖里区岐山路388号宏益华3幢403室A单元,林甘泉,0592-5880073，15559185888,35020039,福建省财政厅,闽财会[2005]69号,2005-09-19,张敏,1000.0,有限责任,张敏,0,5,6,6,6,6
35020036,厦门银皓会计师事务所有限公司,厦门市思明区金榜路63号凯旋广场写字楼6楼628-630单元,李颖,13774666091,35020036,福建省财政厅,闽财会[2004]63号,2004-08-27,林素珍,30.0,有限责任,林素珍,0,5,28,20,28,20
35050028,泉州志协联合会计师事务所（特殊普通合伙）,泉州市丰泽区田安北路武夷花园明达阁401室,童宗志,13808508521,35050028,福建财政局/厅,闽财会（2009）32号,2009-12-30,童宗志,10.0,普通合伙,童宗志,0,0,4,8,4,8
35050032,晋江市新万达联合会计师事务所（普通合伙）,晋江市池店镇池峰路溜霞花园A2-106室,陈星杭,0595-87655899，18659800445,35050032,福建财政局/厅,闽财会[2014]4号,2014-01-15,林榕芬,30.0,普通合伙,林榕芬,0,2,5,16,5,16
35020041,厦门方华会计师事务所有限公司,思明区后埭溪路28号29H,陈艺敏,0592-5175619,35020041,福建省财政厅,闽财会[2005]108号,2005-12-12,吴建生,30.0,有限责任,吴建生,0,6,14,0,14,0
35050029,泉州名誉会计师事务所有限公司,泉州市丰泽区田安北路倍安居商务大厦三楼B7,张晋南,13805997650,35050029,福建财政局/厅,闽财会[2010]12号,2010-03-24,朱我亮,50.0,有限责任,朱我亮,0,5,5,2,5,2
35050027,泉州丰泽润祥联合会计师事务所（特殊普通合伙）,泉州市丰泽区津淮街益通大厦910,庄树明,0595-82095500，13599995522,35050027,福建财政局/厅,闽财会[2009]25号,1970-01-19,梁永兰,20.0,普通合伙,梁永兰,0,2,2,1,2,1
35050024,泉州洪诚会计师事务所有限公司,泉州市丰泽区远太大厦20-E,张燕秋,0595-22381219,35050024,福建财政局/厅,闽财会[2007]64号,2007-12-07,张燕秋,30.0,有限责任,张燕秋,0,5,5,3,5,3
35050020,泉州市泉城联合会计师事务所,泉州南安市普莲路中段柳南小区D区D1幢803室,陈辅尧,0595-86363515，13805949188,35050020,福建省财政厅,闽财会[2007]5号,2007-07-16,黄江海,50.0,普通合伙,黄江海,0,2,3,9,3,9
35050023,泉州市永和兴会计师事务所有限责任公司,德化县龙鹏街166号农机站三楼,苏和平,0595-23550312,35050023,会计处,闽财会[2008]12号,2008-02-27,苏和平,30.0,有限责任,苏和平,0,5,10,8,10,8
35050031,泉州丰泽荣信联合会计师事务所（普通合伙）,福建省泉州市丰泽区东海街道院前路6号华胜大厦5楼,陈云莺,15059510530,35050031,福建财政局/厅,闽财会[2013]1号,2013-01-14,魏相梅,50.0,普通合伙,魏相梅,0,2,10,0,10,0
35050018,泉州联诚会计师事务所有限公司,泉州市丰泽街毅都大厦14楼,吴秀川,13905058122,35050018,福建省财政厅,闽财会[2006]45号,2019-07-21,卢金莺,100.0,有限责任,卢金莺,0,5,5,9,5,9
35050015,惠安永信会计师事务所有限公司,惠安县螺城镇乐园街自来水公司三楼,陈小红,0595-87383547，17859858092,35050015,福建省财政厅,闽财会协(1999)308号,1999-12-28,陈细辉,30.0,有限责任,陈细辉,0,5,6,13,6,13
35050016,泉州市华天会计师事务所有限责任公司,福建省泉州市丰泽区宝洲路浦西万达广场甲级写字楼A座3206,吴师霖,0595-22783278，15060800355,35050016,福建省财政厅,闽财会[2003]91号,2003-12-03,吴翠福,100.0,有限责任,吴翠福,0,5,17,15,17,15
35050012,泉州大同会计师事务所有限公司,福建省安溪县民主路536号金龙现代广场9楼,赵旭辉,0595-23236572,35050012,福建省财政厅,闽财会协(99)289号,1999-12-28,赵旭辉,30.0,有限责任,赵旭辉,0,7,8,12,8,12
35050013,泉州市久益华瑞会计师事务所有限公司,福建省泉州市丰泽区刺桐路国际华城1号楼309室,吴小燕,0595-22111441,35050013,福建省财政厅,闽财会协(99)287号,1999-12-28,陈捷纯,30.0,有限责任,陈捷纯,0,5,23,10,23,10
35050014,泉州众和有限责任会计师事务所,福建省石狮市濠江路众和国际大厦六楼,蔡清泼,15859536198,35050014,福建省财政厅,闽财会协(99)305号,1999-12-28,蔡清泼,30.0,有限责任,蔡清泼,0,5,7,13,7,13
35050011,南安德信有限责任会计师事务所,南安市普莲路中段房地产大楼七楼,王火莹,0595-86393551，13305966899,35050011,福建省财政厅,闽财会协(99)240号,1999-12-27,辜志宏,30.0,有限责任,辜志宏,0,5,7,11,7,11
35020083,两岸欣鑫易（厦门）会计师事务所合伙企业（普通合伙）,中国（福建）自由贸易试验区厦门片区高崎南五路226号之2航空商务广场6号楼第1层101单元之十五,卓仕贞,13860415316,35020083,福建省财政厅,闽财委审厦〔2018〕23号,2018-12-28,陈英华,30.0,普通合伙,陈英华,0,0,2,2,2,2
